cell_ID	Chi1	Chi2	
7617	1361.09	32.1491
7618	688.521	41.9976
7619	1496.77	43.1295
7620	749.499	53.3318
7621	1749.65	56.9113
7622	754.192	48.7037
7623	1686.85	36.8667
7624	1181.91	63.1448
7625	2283.82	45.2433
7626	1259.97	69.1087
7627	2383.46	50.2183
7628	641.523	61.7143
7629	1547.44	41.8337
7630	236.755	17.6476
7631	311.148	29.5934
7632	-1	-1
7633	517.7	54.829
7634	307.137	44.6412
7635	869.172	38.8447
7636	314.201	20.9563
7637	1016.02	31.8282
7638	382.536	43.2755
7639	1165.6	29.4952
7640	345.554	26.2099
7641	974.965	27.6253
7642	482.165	39.6906
7643	1349.43	51.9351
7644	453.624	50.9384
7645	1249.41	28.616
7646	586.23	24.1177
7647	1531.29	38.0786
7648	438.595	36.5727
7649	1136.13	29.208
7650	499.748	25.1708
7651	1294.24	38.7023
7652	594.794	31.984
7653	1235.09	42.0277
7654	633.533	35.2822
7655	1304.84	44.2863
7656	631.188	50.9585
7657	1240.77	28.9576
7658	623.373	55.6491
7659	1348.33	46.5624
7660	715.9	54.0174
7661	1520.68	35.4126
7662	662.335	55.4475
7663	1352.48	37.5354
7664	1047.82	46.7693
7665	2062.3	45.0114
7666	945.571	31.5284
7667	1829.2	51.1365
7668	1000.09	52.4178
7669	1958.82	58.2934
7670	1040.11	46.2195
7671	1968.46	36.5625
7672	930.316	34.5342
7673	1641.85	35.4009
7674	837.028	59.7123
7675	1579.05	38.6584
7676	677.995	33.0402
7677	1302.39	49.3993
7678	146.003	16.1042
7679	315.913	31.46
7680	212.894	39.0061
7681	385.102	36.5908
7682	414.315	29.0609
7683	1171.03	35.2252
7684	418.46	32.943
7685	960.889	32.9554
7686	461.467	26.7211
7687	973.31	25.0597
7688	428.775	48.9581
7689	905.884	46.0033
7690	449.615	29.4115
7691	960.03	36.3059
7692	402.77	32.9914
7693	980.034	38.9839
7694	461.961	45.4037
7695	1045.59	32.7713
7696	484.555	24.0949
7697	1144.58	52.181
7698	639.32	31.2169
7699	1188.9	26.9226
7700	604.468	33.9867
7701	1202.91	34.6077
7702	658.023	49.1833
7703	1202.8	46.4245
7704	777.225	27.1087
7705	1388	38.5933
7706	748.728	67.6658
7707	1671.08	57.5413
7708	864.891	51.1327
7709	1386.67	23.5892
7710	802.151	61.1872
7711	1517.42	72.7209
7712	791.771	43.87
7713	1530.42	53.7944
7714	863.938	54.312
7715	1299.69	25.1875
7716	928.165	54.7163
7717	1504.23	31.5515
7718	981.782	77.6894
7719	1418.4	23.1033
7720	1393.75	42.0581
7721	2121.43	60.1349
7722	1394.35	70.1974
7723	2209.36	48.4469
7724	847.883	67.5593
7725	1542.95	67.9453
7726	311.089	31.5406
7727	482.823	37.3277
7728	-1	-1
7729	417.255	22.7377
7730	205.477	25.0644
7731	647.871	43.3359
7732	199.809	41.7411
7733	723.391	27.4163
7734	291.959	29.752
7735	790.454	43.551
7736	334.854	38.4896
7737	1094.52	41.3337
7738	321.275	29.3165
7739	1276.78	41.8675
7740	426.016	46.9375
7741	1053.52	30.9339
7742	383.896	28.0825
7743	979.859	36.8096
7744	409.285	48.9558
7745	776.611	35.7592
7746	367.438	22.1867
7747	861.984	25.8908
7748	361.258	30.0148
7749	964.705	39.7483
7750	345.573	19.1957
7751	1000.98	30.4342
7752	464.868	21.8045
7753	905.726	36.3088
7754	409.038	36.451
7755	1180.63	42.0098
7756	380.138	19.066
7757	1136.17	44.4301
7758	539.94	42.0426
7759	1034.57	38.4771
7760	551.07	56.2598
7761	1579.52	41.5945
7762	567.442	44.2171
7763	1357.12	41.7943
7764	675.311	31.5804
7765	1579.57	41.3912
7766	658.143	44.0327
7767	1825.14	57.1897
7768	681.056	33.5385
7769	1666.27	56.0068
7770	311.6	13.6313
7771	1328.49	53.1272
7772	304.762	28.2259
7773	629.303	41.4894
7774	-1	-1
7775	348.525	32.1565
7776	427.102	41.3724
7777	537.43	26.7671
7778	556.514	50.7358
7779	393.227	26.9366
7780	677.289	40.7219
7781	690.002	39.063
7782	643.587	32.5086
7783	768.863	29.7297
7784	427.264	27.7678
7785	594.86	41.2823
7786	642.739	28.5106
7787	572.87	30.4339
7788	545.82	24.6929
7789	654.021	31.4529
7790	722.095	22.5129
7791	755.771	30.6348
7792	782.093	22.0343
7793	-1	-1
7794	831.822	20.7196
7795	980.789	36.4862
7796	773.468	44.2369
7797	895.228	31.427
7798	859.859	25.8372
7799	713.774	45.2245
7800	981.181	45.9038
7801	934.458	51.0066
7802	983.065	41.5931
7803	799.41	25.2118
7804	762.195	26.3854
7805	683.947	39.0565
7806	809.5	33.9571
7807	736.076	29.5057
7808	1135.26	35.7772
7809	971.339	27.9186
7810	906.892	20.8874
7811	1024.9	17.5047
7812	1097.25	49.0056
7813	709.702	30.2695
7814	1116.86	49.9284
7815	816.836	22.6797
7816	1769.75	53.0534
7817	1731.3	50.6637
7818	1405.39	40.066
7819	1230.59	48.7551
7820	1154.33	36.4856
7821	598.261	25.2793
7822	297.499	22.294
7823	238.872	21.1279
7824	-1	-1
7825	189.487	25.1646
7826	266.159	31.9319
7827	264.987	15.7041
7828	652.618	22.3586
7829	956.971	47.2773
7830	877.455	50.7456
7831	1173.88	49.0943
7832	1076.07	63.1945
7833	1371.35	31.7712
7834	1074.1	57.9336
7835	1307.42	38.4938
7836	1180.78	45.6814
7837	1277.74	47.3234
7838	1359.41	42.1003
7839	1563.26	63.8521
7840	1057.79	37.7441
7841	1381.92	45.8862
7842	1193.38	21.7154
7843	1418.92	55.2183
7844	1260.85	33.5291
7845	1672.67	70.9752
7846	1516.05	54.6419
7847	1774.24	59.3662
7848	1471.11	44.2181
7849	1589.48	47.7144
7850	1331.09	48.6476
7851	1478.9	41.2
7852	1305.43	43.1709
7853	1632.84	45.7702
7854	1305.01	29.6508
7855	1402.07	50.5414
7856	1859.74	27.3195
7857	2105.98	64.807
7858	1809.2	21.4255
7859	2013.9	34.1212
7860	1917.31	39.9676
7861	2234.59	46.7778
7862	1878.96	47.8729
7863	2371.9	50.4972
7864	1666.96	22.7672
7865	1851.63	43.5369
7866	1516.99	42.4973
7867	1662.01	40.2025
7868	1063.35	32.3578
7869	1310.87	47.9288
7870	448.603	20.6997
7871	604.312	45.3102
7872	657.318	24.0181
7873	327.121	26.4436
7874	7902.47	247.741
7875	1427.88	58.9265
7876	1474.83	63.8177
7877	1227.87	56.8887
7878	1579.67	66.8742
7879	1585.79	50.3987
7880	982.333	34.9206
7881	1063.24	44.423
7882	1001.77	52.7999
7883	1165.8	22.5664
7884	1039.27	52.0575
7885	1104.17	33.1266
7886	1036.01	76.0325
7887	1207.17	26.9132
7888	1134.97	39.0241
7889	1298.74	41.005
7890	1031.28	36.9654
7891	1323.08	60.4171
7892	1162.93	74.8029
7893	1273.72	52.7403
7894	1293.86	64.0339
7895	1481.01	54.088
7896	1389.72	44.1099
7897	1484.3	30.4382
7898	1263.34	60.4674
7899	1374.63	30.6017
7900	1451.38	44.9651
7901	1415.13	56.499
7902	1292.54	52.7429
7903	1243.67	33.7718
7904	1490.15	37.5808
7905	1486.01	44.6038
7906	1497.58	54.615
7907	1572.49	41.8824
7908	1568.55	58.4148
7909	1735.38	36.2383
7910	1366.75	71.0714
7911	1740.4	62.0268
7912	2477.36	41.4625
7913	2343.46	58.4285
7914	2064.26	50.6102
7915	2171.16	54.5288
7916	1332.41	67.8867
7917	1345.64	41.247
7918	447.261	51.7003
7919	466.286	17.6131
7920	437.107	35.7909
7921	480.539	40.861
7922	956.932	42.7416
7923	1162.6	37.5838
7924	968.146	61.2629
7925	1067.51	38.4245
7926	1151.87	57.6356
7927	1395.57	26.0683
7928	1400.5	45.9436
7929	1735.47	35.0793
7930	1195.42	73.6752
7931	1708.07	47.0557
7932	1560.87	61.305
7933	1379.89	41.1585
7934	1597.19	80.3952
7935	1876.48	55.2233
7936	1167.26	46.4793
7937	1169.94	42.4989
7938	1319.98	76.2772
7939	1353.97	52.4585
7940	1366.91	71.8125
7941	1626.19	40.9902
7942	1454.36	59.5675
7943	1775.8	47.7333
7944	1480.26	61.0622
7945	1619.54	41.2066
7946	1361.8	46.157
7947	1542.29	43.9228
7948	1548.85	55.1481
7949	1485.54	65.4445
7950	1607.71	41.2582
7951	1635.73	67.9145
7952	2187.96	40.9734
7953	2031.76	53.8739
7954	1982.45	53.5435
7955	2241.49	59.9758
7956	1995.36	61.038
7957	1770.61	41.5154
7958	2048.29	36.9726
7959	2169.91	53.6889
7960	1800.36	44.5124
7961	1744.68	41.5828
7962	1584.63	45.9857
7963	1869.17	40.8098
7964	1378.31	54.8077
7965	1364.26	37.5143
7966	398.19	31.3763
7967	430.337	23.1565
7968	639.248	35.7224
7969	616.662	48.132
7970	1195.92	47.0727
7971	1453.93	77.1578
7972	1245.32	33.7762
7973	1512.09	43.8778
7974	1617.8	44.5775
7975	1662.88	36.7052
7976	1553.55	62.2014
7977	2100.07	67.6836
7978	1753.83	55.4108
7979	1910.36	62.3114
7980	1884.02	26.9932
7981	1868	26.7717
7982	2116.39	66.6229
7983	2307.15	56.484
7984	2225.28	75.3241
7985	2005.99	41.4992
7986	2014.79	51.2662
7987	2025.25	34.907
7988	2041.79	43.2462
7989	2278.34	34.5534
7990	2021.92	54.1539
7991	2547.9	43.9171
7992	2788.75	52.0786
7993	2254.03	26.7141
7994	1839.1	35.3788
7995	2616.05	45.066
7996	2333.84	51.7239
7997	2228.14	55.5832
7998	2156.79	35.03
7999	2268.42	24.4996
8000	2265.01	53.9681
8001	2534.22	32.491
8002	2098.72	43.3324
8003	2601.65	45.9438
8004	2420.26	64.3666
8005	2487.57	111.563
8006	2437.67	47.7214
8007	2633.72	57.0416
8008	2723.71	93.3383
8009	2400.96	18.4252
8010	2197.85	38.0634
8011	2383.36	44.5839
8012	1573.49	38.5574
8013	1700.52	77.1101
8014	485.823	41.9554
8015	528.892	30.3679
8016	809.069	36.5806
8017	691.397	31.8823
8018	1416.67	47.7321
8019	1669.16	38.7767
8020	1742.28	42.7441
8021	1769.56	43.892
8022	1867.55	46.1828
8023	1926.48	46.3069
8024	1695.63	40.9633
8025	1972.46	56.275
8026	2218.9	45.3398
8027	2317.27	34.5538
8028	2134.32	42.2294
8029	2005.84	41.8747
8030	2112.19	41.0049
8031	2308.53	79.7674
8032	2132.1	32.8592
8033	2293.6	42.2627
8034	2461.52	51.9957
8035	2212.57	35.0445
8036	2697.29	37.7684
8037	2448.21	73.9384
8038	2686.29	48.0157
8039	3012.26	54.9572
8040	2609.06	41.9632
8041	2669.4	38.5981
8042	2649.5	55.8537
8043	2825.79	56.6972
8044	2858.25	45.2308
8045	2670.18	46.1751
8046	3157.84	60.2692
8047	-1	-1
8048	2651.33	44.7748
8049	2547.79	53.8253
8050	2457.02	73.5787
8051	2644.51	30.2553
8052	2515.94	75.399
8053	2559.51	74.5658
8054	2274.84	50.4569
8055	2389.48	53.8896
8056	2594.78	38.0378
8057	2529.92	53.3895
8058	2573.46	56.2224
8059	2354.59	36.2484
8060	1940	45.8319
8061	1671.48	51.5567
8062	502.661	35.6095
8063	594.275	44.0607
8064	113.49	29.2783
8065	126.171	49.2028
8066	374.458	37.7266
8067	371.365	39.2447
8068	2015.35	44.729
8069	2248.22	41.316
8070	2059.1	30.9845
8071	2125.3	67.3618
8072	1901.81	43.3754
8073	2069.27	44.1894
8074	2202.34	36.3579
8075	2321.67	38.9149
8076	2127.13	40.3134
8077	2016.81	47.641
8078	2027.89	31.7405
8079	2034.74	29.4574
8080	1995.19	33.4518
8081	2012.36	48.3351
8082	2163.42	38.5014
8083	2069.01	61.9765
8084	2337.14	49.0231
8085	2069.29	32.8423
8086	2485.03	45.817
8087	2041.22	52.2367
8088	2324.35	73.3224
8089	2193.67	35.3844
8090	2085.92	40.2356
8091	2214.66	41.9087
8092	2028.44	36.7525
8093	2166.13	37.4415
8094	2137.9	37.589
8095	2093.33	52.5675
8096	1653.34	59.5956
8097	1674.26	51.9589
8098	1591.04	29.2172
8099	1543.68	48.944
8100	843.219	28.6981
8101	962.306	34.7251
8102	918.236	46.1226
8103	412.873	22.5444
8104	1491.71	41.5627
8105	1485.49	49.8706
8106	1258.15	29.4166
8107	1568.67	34.3454
8108	971.484	32.1585
8109	954.783	25.383
8110	396.806	36.6702
8111	267.686	16.802
8112	730.858	39.2877
8113	802.568	23.4859
8114	1756.1	26.5003
8115	1941.16	72.558
8116	2062.74	60.4434
8117	1913.92	43.9006
8118	2032.9	53.8046
8119	2056.98	60.6106
8120	2015.77	49.4167
8121	2190.74	36.2883
8122	2254.59	67.5448
8123	2165.31	31.2719
8124	2123.02	35.5063
8125	1957.94	39.8357
8126	1992.43	43.8726
8127	2312.26	73.1379
8128	1811.54	30.9287
8129	1969.3	52.2749
8130	1828.06	66.6267
8131	1929.41	63.2064
8132	2152.66	39.9244
8133	2084.71	50.3458
8134	2027.04	38.4541
8135	2128.23	28.7511
8136	1725.26	51.8119
8137	1839.27	71.6061
8138	1751.24	40.5019
8139	1690.53	59.2241
8140	1961.36	31.7491
8141	1960.47	44.2557
8142	1792.24	38.1541
8143	1789.22	51.2294
8144	1644.03	36.8969
8145	1686.56	42.6174
8146	1854.54	65.4421
8147	1755.91	44.8153
8148	1846.06	57.6697
8149	1583.37	70.1416
8150	1557.19	37.0604
8151	1413.58	38.9999
8152	1235.59	41.2447
8153	1204.35	49.8476
8154	1259.22	64.585
8155	1090.21	25.4057
8156	869.941	53.6975
8157	860.517	30.2778
8158	298.054	36.2727
8159	271.096	30.5686
8160	518.433	19.2522
8161	758.551	41.9872
8162	1421.96	34.0456
8163	1257.25	44.5878
8164	1539.73	52.1485
8165	222.063	27.7475
8166	1434.06	38.6893
8167	1610.66	47.9718
8168	2036.65	51.1088
8169	1952.72	75.1218
8170	1807.82	40.8756
8171	1836.3	68.1216
8172	1801.96	44.2827
8173	1736.6	35.6297
8174	1727.5	33.6112
8175	1710.74	41.1475
8176	1509.45	57.4355
8177	1300.54	79.4851
8178	1562.17	57.6698
8179	1370.77	55.5826
8180	1384.93	50.4504
8181	1399.83	57.4231
8182	1415.59	35.9426
8183	1322.81	51.4393
8184	1421.66	43.0218
8185	1254.73	42.3481
8186	1406.88	37.0707
8187	1217.08	47.5063
8188	1094.36	27.6131
8189	1043.49	44.2442
8190	1006.7	43.3576
8191	1135.07	35.9683
8192	1540.81	28.0883
8193	1316.01	49.2428
8194	1341.55	40.2111
8195	1319.47	72.5529
8196	1322.44	26.2587
8197	1181.96	71.4517
8198	1397.77	28.9736
8199	1205.26	61.0664
8200	883.821	31.8764
8201	861.94	67.2728
8202	889.06	43.6327
8203	848.475	39.331
8204	534.269	34.8826
8205	598.907	69.3672
8206	207.894	18.9728
8207	214.862	23.3679
8208	716.218	40.5767
8209	712.246	31.6268
8210	1376.6	31.2261
8211	1722.5	58.4655
8212	2022.75	45.9749
8213	1629.11	57.965
8214	1785.57	71.2907
8215	1727.63	47.1065
8216	1247.46	47.5528
8217	1192.95	46.3653
8218	1295.14	31.1837
8219	1335.62	31.6197
8220	1295.35	21.1646
8221	1117.29	36.2441
8222	1035.96	54.9148
8223	1197.68	25.7048
8224	1042.07	35.2482
8225	1040.19	43.9088
8226	1105.65	15.5134
8227	1065.49	23.6437
8228	1310.47	48.9593
8229	1223.7	43.7206
8230	1222.94	34.2559
8231	1063.34	34.806
8232	963.743	50.518
8233	1040.66	36.7621
8234	1025.63	44.9512
8235	911.841	52.888
8236	1014.03	44.9032
8237	848.512	38.703
8238	1081.36	28.6557
8239	859.657	54.3779
8240	986.382	48.3371
8241	920.006	45.861
8242	970.842	45.6825
8243	810.99	43.8103
8244	-1	-1
8245	642.496	51.5642
8246	769.023	34.3928
8247	656.715	38.0623
8248	963.45	65.8703
8249	938.929	33.6101
8250	1053.27	72.9287
8251	761.11	49.0377
8252	630.69	46.1617
8253	526.232	38.7329
8254	167.731	19.6385
8255	202.186	23.5043
8256	875.338	30.8698
8257	520.962	20.4232
8258	1257.29	17.2339
8259	1117.03	25.5959
8260	-1	-1
8261	1306.54	36.3273
8262	1509.84	19.0561
8263	1257.62	46.2853
8264	1260.94	66.2832
8265	1366.93	53.3524
8266	1793.05	54.2128
8267	1735.66	35.5878
8268	1542.92	30.7287
8269	1440.1	33.2863
8270	1673.23	47.9276
8271	1233.71	33.8724
8272	877.888	28.4943
8273	772.863	25.0347
8274	244.738	33.7704
8275	-1	-1
8276	763.984	28.7902
8277	1035.04	53.013
8278	1135.54	46.2634
8279	1092.83	29.2863
8280	897.481	59.0281
8281	801.781	21.4123
8282	964.245	28.8075
8283	243.893	29.0636
8284	963.024	25.3009
8285	764.692	30.5432
8286	864.478	45.3442
8287	792.068	41.8164
8288	1145.64	28.414
8289	928.523	25.5282
8290	1169.69	40.9735
8291	833.658	38.4179
8292	1102.03	51.0069
8293	956.191	39.9249
8294	1008.24	52.9613
8295	794.163	45.6955
8296	801.701	39.8766
8297	739.145	24.8169
8298	634.157	42.2075
8299	554.201	31.8769
8300	505.333	23.5063
8301	416.576	25.7576
8302	208.148	17.531
8303	143.425	23.8307
8304	721.226	21.0852
8305	588.06	24.599
8306	1291.86	31.2337
8307	1107.44	34.5273
8308	1854.7	33.8201
8309	1592.09	39.2847
8310	1383.44	54.6526
8311	1707.66	37.6768
8312	925.654	30.6903
8313	975.196	40.5168
8314	961.412	25.7669
8315	886.056	35.6595
8316	870.755	52.3857
8317	906.687	24.87
8318	851.22	56.6885
8319	838.107	31.3691
8320	889.31	37.1914
8321	800.604	34.3398
8322	999.25	58.8146
8323	825.241	48.0355
8324	939.92	38.7349
8325	948.769	15.6767
8326	832.071	42.7067
8327	804.097	23.5403
8328	702.074	41.8334
8329	712.435	23.906
8330	766.658	32.4397
8331	766.951	37.046
8332	653.938	20.5411
8333	706.481	25.1633
8334	696.522	31.1185
8335	615.009	31.6238
8336	660.564	42.3249
8337	666.68	21.48
8338	696.419	43.0505
8339	566.993	32.5277
8340	-1	-1
8341	561.41	52.0278
8342	542.377	26.3492
8343	443.881	34.4292
8344	719.916	32.3597
8345	720.823	30.6163
8346	721.892	33.5538
8347	670.682	17.8451
8348	375.86	15.9417
8349	401.18	34.9922
8350	-1	-1
8351	-1	-1
8352	-1	-1
8353	-1	-1
8354	150.079	47.5872
8355	218.613	29.9036
8356	-1	-1
8357	-1	-1
8358	216.965	22.9442
8359	168.099	34.7324
8360	938.968	35.4955
8361	431.985	42.3696
8362	484.922	34.1326
8363	873.301	33.1463
8364	749.182	51.387
8365	451.212	27.3476
8366	516.9	32.3704
8367	392.201	21.5471
8368	645.928	27.871
8369	337.485	19.9831
8370	537.874	16.4493
8371	364.589	41.3305
8372	-1	-1
8373	315.137	30.2625
8374	653.089	26.6233
8375	374.226	34.2908
8376	520.926	40.2488
8377	277.09	35.0163
8378	528.078	32.3292
8379	374.42	47.8629
8380	487.612	30.8321
8381	289.074	26.7468
8382	418.044	52.6096
8383	166.243	23.2747
8384	-1	-1
8385	-1	-1
8386	-1	-1
8387	-1	-1
8388	-1	-1
8389	-1	-1
8390	-1	-1
8391	-1	-1
8392	147.481	24.6316
8393	-1	-1
8394	-1	-1
8395	-1	-1
8396	-1	-1
8397	-1	-1
8398	-1	-1
8399	-1	-1
8400	814.415	38.3962
8401	781.257	45.2739
8402	1780.66	47.8982
8403	865.573	39.6687
8404	473.185	39.4059
8405	963.234	65.176
8406	2107.38	53.4798
8407	1234.54	54.862
8408	927.532	61.5693
8409	513.743	28.9717
8410	929.835	66.7049
8411	647.823	18.2671
8412	694.753	40.4423
8413	538.851	31.865
8414	679.008	47.3012
8415	503.998	54.1343
8416	951.346	39.1707
8417	544.592	34.1482
8418	858.839	30.0424
8419	466.474	30.362
8420	-1	-1
8421	519.53	47.3201
8422	946.725	37.5654
8423	490.691	33.4457
8424	843.87	24.7489
8425	416.042	24.3561
8426	860.219	21.7723
8427	349.993	29.4268
8428	831.36	21.8052
8429	379.848	27.2993
8430	828.358	22.5516
8431	340.218	27.6266
8432	173.622	28.4153
8433	-1	-1
8434	139.745	31.3313
8435	-1	-1
8436	179.042	25.8384
8437	-1	-1
8438	126.096	30.1582
8439	-1	-1
8440	134.468	17.2076
8441	-1	-1
8442	-1	-1
8443	-1	-1
8444	-1	-1
8445	-1	-1
8446	-1	-1
8447	-1	-1
8448	-1	-1
8449	-1	-1
8450	-1	-1
8451	-1	-1
8452	-1	-1
8453	-1	-1
8454	-1	-1
8455	-1	-1
8456	-1	-1
8457	-1	-1
8458	-1	-1
8459	-1	-1
8460	-1	-1
8461	-1	-1
8462	-1	-1
8463	-1	-1
8464	1265.77	48.8308
8465	644.694	37.2068
8466	1279.46	27.6902
8467	581.261	54.0946
8468	1250.3	36.7428
8469	602.294	34.2875
8470	1400.11	44.2573
8471	559.726	43.5584
8472	1130.02	48.1179
8473	540.54	33.4738
8474	1080.71	23.9426
8475	550.671	62.1786
8476	1035.59	44.7279
8477	452.295	43.4351
8478	1101.75	24.9134
8479	487.323	31.8379
8480	1394.26	41.5
8481	547.599	29.7383
8482	1254.59	39.677
8483	519.551	38.9524
8484	1477.8	42.5418
8485	522.582	43.8677
8486	1265.24	25.3237
8487	356.028	45.2355
8488	900.268	28.3436
8489	313.69	23.2312
8490	834.694	42.1632
8491	297.363	19.3185
8492	653.558	26.987
8493	210.968	29.9887
8494	157.083	19.013
8495	-1	-1
8496	-1	-1
8497	-1	-1
8498	-1	-1
8499	-1	-1
8500	-1	-1
8501	-1	-1
8502	-1	-1
8503	-1	-1
8504	-1	-1
8505	-1	-1
8506	-1	-1
8507	-1	-1
8508	-1	-1
8509	-1	-1
8510	-1	-1
8511	-1	-1
8512	1308.99	43.8049
8513	606.588	26.9074
8514	1275.76	17.0069
8515	584.318	34.2746
8516	1282.97	31.5325
8517	655.388	40.1249
8518	1192.09	58.4627
8519	659.4	56.0353
8520	995.564	35.0248
8521	488.813	30.2777
8522	1049.91	38.2948
8523	421.185	70.0228
8524	1191.32	20.3056
8525	423.533	44.9681
8526	1025.99	28.161
8527	384.822	39.6877
8528	750.15	32.4058
8529	369.182	43.5395
8530	859.262	37.9498
8531	328.153	15.0411
8532	835.869	24.7282
8533	353.205	43.3264
8534	727.976	22.1796
8535	279.202	22.9794
8536	819.506	41.7747
8537	382.707	37.884
8538	890.687	27.0935
8539	328.784	17.204
8540	747.55	19.8572
8541	223.947	37.8404
8542	266.676	19.9071
8543	-1	-1
8544	659.746	29.2641
8545	365.993	39.472
8546	1407.1	38.0144
8547	866.591	41.5531
8548	1562.08	50.7223
8549	972.645	38.3276
8550	1676.74	31.6225
8551	882.366	24.6277
8552	2315.37	45.5434
8553	1047.97	23.5806
8554	2031.22	64.8205
8555	988.217	21.9341
8556	1866.49	38.0741
8557	934.282	37.6537
8558	1918.75	51.3747
8559	891.708	26.3434
8560	1196.37	44.1265
8561	520.483	52.8378
8562	1312.28	36.9374
8563	574.808	39.7643
8564	1408.9	23.7296
8565	673.05	57.4813
8566	1373.72	31.1787
8567	626.261	32.0155
8568	1137.8	41.0306
8569	549.572	36.642
8570	1136.15	35.6191
8571	539.559	54.5545
8572	1157.4	35.2894
8573	466.512	43.2434
8574	1019.04	41.9256
8575	445.417	33.6864
8576	202.868	19.686
8577	-1	-1
8578	221.343	25.4815
8579	-1	-1
8580	190.719	26.7313
8581	-1	-1
8582	164.471	16.8515
8583	-1	-1
8584	293.754	47.2193
8585	-1	-1
8586	281.632	34.3492
8587	-1	-1
8588	158.033	17.51
8589	-1	-1
8590	-1	-1
8591	-1	-1
8592	1006.36	38.1654
8593	424.11	34.0408
8594	2108.15	68.5494
8595	825.352	32.8561
8596	2364.95	46.0352
8597	1154.33	29.3763
8598	1945.11	44.0243
8599	973.98	40.6602
8600	1362.82	24.969
8601	609.236	31.9493
8602	1260.85	32.5413
8603	582.181	26.9506
8604	1539.68	39.3094
8605	517.494	27.5569
8606	1398.24	29.8777
8607	640.744	22.8441
8608	1258.24	38.3955
8609	524.317	30.3576
8610	-1	-1
8611	468.172	29.2833
8612	1273.67	37.8155
8613	567.105	27.4392
8614	1263.34	31.6316
8615	577.514	41.2389
8616	1008	34.4584
8617	501.595	34.7746
8618	1092.55	20.0244
8619	476.286	49.3418
8620	980.384	42.9719
8621	410.11	23.101
8622	835.937	46.4967
8623	379.457	28.9163
8624	170.48	33.9908
8625	-1	-1
8626	188.885	19.4011
8627	-1	-1
8628	195.971	28.4328
8629	-1	-1
8630	172.964	27.8107
8631	-1	-1
8632	139.134	21.4836
8633	-1	-1
8634	-1	-1
8635	-1	-1
8636	-1	-1
8637	-1	-1
8638	-1	-1
8639	-1	-1
8640	675.446	52.3225
8641	367.624	27.3069
8642	1712.39	33.507
8643	645.836	24.4597
8644	1883.19	35.3344
8645	856.128	20.5071
8646	1683.68	32.7166
8647	723.251	31.6215
8648	2178.67	24.5478
8649	806.501	34.4136
8650	1832.96	35.4241
8651	867.913	26.7612
8652	1946.6	38.7799
8653	809.136	42.1093
8654	2093.31	48.4037
8655	769.983	38.351
8656	1435.72	41.1192
8657	578.117	25.1561
8658	1403.94	57.2329
8659	501.203	24.6187
8660	1457.84	20.3752
8661	542.316	26.225
8662	1426.61	32.8903
8663	553.04	45.4044
8664	1400.68	33.3882
8665	473.043	16.322
8666	1263.42	34.6918
8667	430.179	25.0549
8668	1295.17	37.7194
8669	408.471	19.1195
8670	1180.64	37.3561
8671	453.483	30.6169
8672	1272.44	20.9512
8673	441.816	32.0926
8674	1285.38	34.5895
8675	416.659	22.6605
8676	1308.63	37.1471
8677	386.952	23.6943
8678	1245.79	20.29
8679	288.461	42.4821
8680	1048.41	42.7929
8681	242.547	22.4268
8682	768.348	24.0567
8683	168.316	28.9269
8684	531.889	16.5497
8685	145.2	21.4983
8686	207.295	20.283
8687	-1	-1
8688	1095.94	29.3858
8689	374.866	21.299
8690	1778.45	34.2404
8691	653.985	28.8032
8692	2112.96	43.9842
8693	787.951	40.33
8694	1838.3	44.0433
8695	764.765	32.2278
8696	1564.94	51.8582
8697	523.839	42.701
8698	1347.55	33.644
8699	538.521	37.4912
8700	1447.62	33.0556
8701	560.213	25.4328
8702	1571.22	48.1128
8703	536.34	41.5594
8704	926.154	52.5922
8705	439.089	32.9222
8706	1164.61	28.4956
8707	376.257	33.9161
8708	1322.22	31.5118
8709	500.131	32.1695
8710	1383.18	60.0049
8711	471.922	35.1595
8712	1380.01	36.1032
8713	410	31.6854
8714	1145.77	26.5353
8715	397.811	39.8081
8716	1197.57	25.2944
8717	318.197	34.8259
8718	1152.39	23.6191
8719	318.544	26.6314
8720	819.896	28.7746
8721	204.528	23.98
8722	851.819	46.7561
8723	182.355	15.0986
8724	-1	-1
